date,bitcoin,btc,etherium,etc
2018-03-26 14:00:00,61,0,0,87
2018-03-26 14:08:00,86,1,0,14
2018-03-26 14:16:00,77,6,0,29
2018-03-26 14:24:00,73,2,0,72
2018-03-26 14:32:00,81,4,0,0
2018-03-26 14:40:00,81,5,0,0
2018-03-26 14:48:00,69,2,0,0
2018-03-26 14:56:00,72,3,0,58
2018-03-26 15:04:00,69,5,0,73
2018-03-26 15:12:00,60,3,14,14
2018-03-26 15:20:00,89,3,15,15
2018-03-26 15:28:00,62,4,0,29
2018-03-26 15:36:00,73,1,0,58
2018-03-26 15:44:00,71,7,15,29
2018-03-26 15:52:00,67,3,15,44
2018-03-26 16:00:00,73,2,0,0
2018-03-26 16:08:00,65,2,0,0
2018-03-26 16:16:00,83,4,0,30
2018-03-26 16:24:00,72,5,15,15
2018-03-26 16:32:00,74,7,0,30
2018-03-26 16:40:00,70,1,0,15
2018-03-26 16:48:00,75,1,0,30
2018-03-26 16:56:00,77,2,15,30
2018-03-26 17:04:00,73,1,0,15
2018-03-26 17:12:00,64,2,15,15
2018-03-26 17:20:00,100,4,0,15
2018-03-26 17:28:00,85,2,0,0
2018-03-26 17:36:00,80,4,0,31
2018-03-26 17:44:00,77,6,0,31
2018-03-26 17:52:00,83,6,0,46
2018-03-26 18:00:00,91,3,0,31
2018-03-26 18:08:00,84,3,15,0
2018-03-26 18:16:00,82,2,32,16
2018-03-26 18:24:00,70,4,32,16
2018-03-26 18:32:00,69,5,0,0
2018-03-26 18:40:00,91,1,0,16
2018-03-26 18:48:00,84,4,0,0
2018-03-26 18:56:00,86,6,16,32
2018-03-26 19:04:00,78,4,0,33
2018-03-26 19:12:00,77,5,16,0
2018-03-26 19:20:00,75,5,17,50
2018-03-26 19:28:00,87,3,0,34
2018-03-26 19:36:00,78,2,0,17
2018-03-26 19:44:00,73,1,17,17
2018-03-26 19:52:00,79,4,34,17
2018-03-26 20:00:00,78,1,0,17
2018-03-26 20:08:00,92,5,0,18
2018-03-26 20:16:00,81,3,18,36
2018-03-26 20:24:00,78,3,0,18
2018-03-26 20:32:00,99,5,0,19
2018-03-26 20:40:00,86,2,0,19
2018-03-26 20:48:00,67,5,0,19
2018-03-26 20:56:00,87,2,40,0
2018-03-26 21:04:00,85,3,0,21
2018-03-26 21:12:00,69,3,21,21
2018-03-26 21:20:00,85,3,0,21
2018-03-26 21:28:00,92,1,22,0
2018-03-26 21:36:00,93,5,0,22
2018-03-26 21:44:00,82,7,23,23
2018-03-26 21:52:00,82,3,0,46
2018-03-26 22:00:00,90,7,0,0
2018-03-26 22:08:00,87,1,24,24
2018-03-26 22:16:00,78,5,24,0
2018-03-26 22:24:00,82,5,0,0
2018-03-26 22:32:00,68,4,0,0
2018-03-26 22:40:00,74,1,0,25
2018-03-26 22:48:00,72,4,26,26
2018-03-26 22:56:00,85,4,0,26
2018-03-26 23:04:00,68,4,0,26
2018-03-26 23:12:00,91,1,0,79
2018-03-26 23:20:00,81,2,0,54
2018-03-26 23:28:00,69,3,0,0
2018-03-26 23:36:00,72,5,0,81
2018-03-26 23:44:00,77,9,0,54
2018-03-26 23:52:00,87,4,0,0
2018-03-27 00:00:00,58,6,0,0
2018-03-27 00:00:00,50,5,0,0
2018-03-27 00:08:00,61,4,0,0
2018-03-27 00:16:00,51,3,0,25
2018-03-27 00:24:00,70,5,0,0
2018-03-27 00:32:00,47,3,0,0
2018-03-27 00:40:00,64,2,0,75
2018-03-27 00:48:00,64,3,0,0
2018-03-27 00:56:00,63,6,0,25
2018-03-27 01:04:00,64,3,0,25
2018-03-27 01:12:00,51,1,0,0
2018-03-27 01:20:00,67,1,0,0
2018-03-27 01:28:00,61,2,0,24
2018-03-27 01:36:00,59,2,0,0
2018-03-27 01:44:00,69,3,0,0
2018-03-27 01:52:00,56,4,0,0
2018-03-27 02:00:00,70,3,25,25
2018-03-27 02:08:00,56,6,0,51
2018-03-27 02:16:00,71,3,25,0
2018-03-27 02:24:00,75,1,0,0
2018-03-27 02:32:00,64,1,0,52
2018-03-27 02:40:00,58,1,0,0
2018-03-27 02:48:00,72,0,0,0
2018-03-27 02:56:00,73,3,0,26
2018-03-27 03:04:00,85,2,0,0
2018-03-27 03:12:00,80,3,0,0
2018-03-27 03:20:00,72,3,0,0
2018-03-27 03:28:00,78,5,0,27
2018-03-27 03:36:00,71,5,27,27
2018-03-27 03:44:00,76,2,0,0
2018-03-27 03:52:00,77,3,0,0
2018-03-27 04:00:00,71,1,27,0
2018-03-27 04:08:00,60,8,0,0
2018-03-27 04:16:00,50,1,0,0
2018-03-27 04:24:00,69,5,0,27
2018-03-27 04:32:00,66,2,0,0
2018-03-27 04:40:00,72,5,0,0
2018-03-27 04:48:00,63,8,0,54
2018-03-27 04:56:00,69,5,0,0
2018-03-27 05:04:00,68,2,0,53
2018-03-27 05:12:00,80,8,0,26
2018-03-27 05:20:00,79,1,0,0
2018-03-27 05:28:00,66,2,0,25
2018-03-27 05:36:00,58,2,0,0
2018-03-27 05:44:00,61,3,25,74
2018-03-27 05:52:00,57,2,0,0
2018-03-27 06:00:00,44,4,0,0
2018-03-27 06:08:00,68,4,0,0
2018-03-27 06:16:00,48,1,0,23
2018-03-27 06:24:00,71,2,0,23
2018-03-27 06:32:00,62,7,0,0
2018-03-27 06:40:00,69,7,0,22
2018-03-27 06:48:00,37,6,0,22
2018-03-27 06:56:00,52,4,0,86
2018-03-27 07:04:00,66,4,0,21
2018-03-27 07:12:00,43,5,0,84
2018-03-27 07:20:00,69,3,0,0
2018-03-27 07:28:00,55,6,0,0
2018-03-27 07:36:00,57,4,0,0
2018-03-27 07:44:00,48,4,0,21
2018-03-27 07:52:00,62,3,0,0
2018-03-27 08:00:00,56,2,0,41
2018-03-27 08:08:00,56,3,0,20
2018-03-27 08:16:00,50,4,0,0
2018-03-27 08:24:00,61,1,0,100
2018-03-27 08:32:00,52,8,0,40
2018-03-27 08:40:00,49,4,0,39
2018-03-27 08:48:00,61,4,0,20
2018-03-27 08:56:00,57,2,0,0
2018-03-27 09:04:00,48,1,0,20
2018-03-27 09:12:00,40,2,0,19
2018-03-27 09:20:00,50,5,0,0
2018-03-27 09:28:00,56,2,0,38
2018-03-27 09:36:00,49,3,0,0
2018-03-27 09:44:00,55,5,0,19
2018-03-27 09:52:00,56,0,19,19
2018-03-27 10:00:00,55,6,0,38
2018-03-27 10:08:00,48,2,19,38
2018-03-27 10:16:00,55,2,0,19
2018-03-27 10:24:00,59,2,0,37
2018-03-27 10:32:00,51,6,0,0
2018-03-27 10:40:00,81,5,0,55
2018-03-27 10:48:00,66,3,18,36
2018-03-27 10:56:00,46,4,0,18
2018-03-27 11:04:00,62,4,0,18
2018-03-27 11:12:00,60,5,0,0
2018-03-27 11:20:00,65,6,0,0
2018-03-27 11:28:00,60,2,0,17
2018-03-27 11:36:00,46,1,0,0
2018-03-27 11:44:00,57,3,0,33
2018-03-27 11:52:00,74,1,0,16
2018-03-27 12:00:00,62,3,0,16
2018-03-27 12:08:00,63,1,16,0
2018-03-27 12:16:00,64,4,0,31
2018-03-27 12:24:00,64,1,0,0
2018-03-27 12:32:00,60,5,0,0
2018-03-27 12:40:00,60,3,15,0
2018-03-27 12:48:00,65,4,0,15
2018-03-27 12:56:00,57,2,45,15
2018-03-27 13:04:00,65,1,15,59
2018-03-27 13:12:00,63,4,0,0
2018-03-27 13:20:00,61,3,0,14
2018-03-27 13:28:00,64,1,14,0
2018-03-27 13:36:00,57,2,14,14
2018-03-27 13:44:00,58,2,0,28
2018-03-27 13:52:00,72,6,0,14
2018-03-27 14:00:00,64,2,0,42
2018-03-27 14:08:00,65,4,0,14
2018-03-27 14:16:00,50,2,14,0
2018-03-27 14:24:00,58,0,0,0
2018-03-27 14:32:00,59,3,0,28
2018-03-27 14:40:00,66,2,0,0
2018-03-27 14:48:00,74,1,0,27
2018-03-27 14:56:00,62,4,14,0
2018-03-27 15:04:00,58,1,0,14
2018-03-27 15:12:00,53,4,0,0
2018-03-27 15:20:00,56,1,0,56
2018-03-27 15:28:00,64,4,28,42
2018-03-27 15:36:00,57,0,14,0
2018-03-27 15:44:00,65,2,0,14
2018-03-27 15:52:00,53,4,0,14
2018-03-27 16:00:00,60,2,0,14
2018-03-27 16:08:00,75,3,28,56
2018-03-27 16:16:00,51,5,0,28
2018-03-27 16:24:00,56,4,0,0
2018-03-27 16:32:00,54,1,14,14
2018-03-27 16:40:00,56,5,0,0
2018-03-27 16:48:00,62,1,28,28
2018-03-27 16:56:00,60,4,0,0
2018-03-27 17:04:00,58,2,0,29
2018-03-27 17:12:00,54,2,0,29
2018-03-27 17:20:00,68,1,0,0
2018-03-27 17:28:00,59,4,0,29
2018-03-27 17:36:00,64,3,0,44
2018-03-27 17:44:00,57,1,0,0
2018-03-27 17:52:00,59,3,0,0
2018-03-27 18:00:00,50,4,15,15
2018-03-27 18:08:00,63,2,0,15
2018-03-27 18:16:00,63,1,0,60
2018-03-27 18:24:00,53,3,0,15
2018-03-27 18:32:00,63,3,0,15
2018-03-27 18:40:00,57,3,0,30
2018-03-27 18:48:00,61,2,0,0
2018-03-27 18:56:00,55,4,0,15
2018-03-27 19:04:00,59,1,0,15
2018-03-27 19:12:00,69,4,15,15
2018-03-27 19:20:00,81,1,16,16
2018-03-27 19:28:00,76,3,16,16
2018-03-27 19:36:00,83,3,0,0
2018-03-27 19:44:00,74,3,16,16
2018-03-27 19:52:00,73,2,0,16
2018-03-27 20:00:00,69,5,0,16
2018-03-27 20:08:00,65,3,0,17
2018-03-27 20:16:00,71,4,0,17
2018-03-27 20:24:00,81,2,17,0
2018-03-27 20:32:00,71,5,0,17
2018-03-27 20:40:00,68,4,18,0
2018-03-27 20:48:00,75,2,0,0
2018-03-27 20:56:00,77,1,0,0
2018-03-27 21:04:00,67,2,0,19
2018-03-27 21:12:00,69,3,0,0
2018-03-27 21:20:00,74,2,0,0
2018-03-27 21:28:00,100,3,20,41
2018-03-27 21:36:00,71,3,0,0
2018-03-27 21:44:00,74,3,0,0
2018-03-27 21:52:00,72,3,22,22
2018-03-27 22:00:00,84,2,0,22
2018-03-27 22:08:00,76,2,0,23
2018-03-27 22:16:00,71,2,0,46
2018-03-27 22:24:00,66,5,0,0
2018-03-27 22:32:00,71,3,0,0
2018-03-27 22:40:00,69,1,0,0
2018-03-27 22:48:00,81,2,0,97
2018-03-27 22:56:00,80,6,0,25
2018-03-27 23:04:00,67,1,25,0
2018-03-27 23:12:00,73,2,0,0
2018-03-27 23:20:00,58,0,25,0
2018-03-27 23:28:00,58,3,25,0
2018-03-27 23:36:00,66,3,0,0
2018-03-27 23:44:00,75,4,0,25
2018-03-27 23:52:00,76,1,0,51
2018-03-28 00:00:00,65,1,0,26
2018-03-28 00:00:00,80,1,0,25
2018-03-28 00:08:00,71,3,0,0
2018-03-28 00:16:00,71,3,25,0
2018-03-28 00:24:00,61,5,25,0
2018-03-28 00:32:00,89,3,0,0
2018-03-28 00:40:00,71,1,0,74
2018-03-28 00:48:00,81,0,49,24
2018-03-28 00:56:00,74,3,0,49
2018-03-28 01:04:00,84,8,0,24
2018-03-28 01:12:00,85,9,24,24
2018-03-28 01:20:00,87,3,0,0
2018-03-28 01:28:00,91,1,0,24
2018-03-28 01:36:00,62,3,0,0
2018-03-28 01:44:00,83,8,25,0
2018-03-28 01:52:00,83,4,0,0
2018-03-28 02:00:00,100,3,25,25
2018-03-28 02:08:00,80,3,25,0
2018-03-28 02:16:00,80,4,0,0
2018-03-28 02:24:00,86,4,25,0
2018-03-28 02:32:00,96,3,0,0
2018-03-28 02:40:00,69,4,0,0
2018-03-28 02:48:00,76,3,0,51
2018-03-28 02:56:00,89,3,26,26
2018-03-28 03:04:00,83,6,0,52
2018-03-28 03:12:00,92,7,0,0
2018-03-28 03:20:00,89,4,26,0
2018-03-28 03:28:00,71,3,0,0
2018-03-28 03:36:00,94,7,0,0
2018-03-28 03:44:00,92,3,0,0
2018-03-28 03:52:00,85,7,0,0
2018-03-28 04:00:00,82,3,0,0
2018-03-28 04:08:00,83,6,0,0
2018-03-28 04:16:00,79,4,0,0
2018-03-28 04:24:00,80,4,0,0
2018-03-28 04:32:00,81,3,0,27
2018-03-28 04:40:00,92,1,0,27
2018-03-28 04:48:00,95,3,0,27
2018-03-28 04:56:00,80,4,0,0
2018-03-28 05:04:00,60,3,0,26
2018-03-28 05:12:00,81,7,26,26
2018-03-28 05:20:00,86,7,0,0
2018-03-28 05:28:00,73,4,0,50
2018-03-28 05:36:00,92,5,0,25
2018-03-28 05:44:00,76,5,0,0
2018-03-28 05:52:00,64,5,0,72
2018-03-28 06:00:00,64,7,0,23
2018-03-28 06:08:00,61,4,0,23
2018-03-28 06:16:00,67,4,23,0
2018-03-28 06:24:00,68,7,0,0
2018-03-28 06:32:00,62,1,0,44
2018-03-28 06:40:00,61,9,0,0
2018-03-28 06:48:00,69,6,0,0
2018-03-28 06:56:00,80,3,0,21
2018-03-28 07:04:00,64,6,21,0
2018-03-28 07:12:00,58,4,0,42
2018-03-28 07:20:00,78,4,0,63
2018-03-28 07:28:00,66,2,0,42
2018-03-28 07:36:00,72,4,0,21
2018-03-28 07:44:00,48,5,0,21
2018-03-28 07:52:00,76,5,0,41
2018-03-28 08:00:00,63,4,41,20
2018-03-28 08:08:00,63,6,20,0
2018-03-28 08:16:00,63,10,0,0
2018-03-28 08:24:00,60,5,0,100
2018-03-28 08:32:00,63,3,20,40
2018-03-28 08:40:00,50,5,0,40
2018-03-28 08:48:00,51,6,0,0
2018-03-28 08:56:00,56,3,0,0
2018-03-28 09:04:00,62,2,0,20
2018-03-28 09:12:00,55,4,0,38
2018-03-28 09:20:00,74,3,0,57
2018-03-28 09:28:00,58,9,0,19
2018-03-28 09:36:00,68,3,0,0
2018-03-28 09:44:00,78,3,0,19
2018-03-28 09:52:00,55,0,0,19
2018-03-28 10:00:00,59,3,38,0
2018-03-28 10:08:00,63,5,0,57
2018-03-28 10:16:00,62,4,37,37
2018-03-28 10:24:00,78,6,0,0
2018-03-28 10:32:00,73,3,0,18
2018-03-28 10:40:00,81,4,0,72
2018-03-28 10:48:00,67,3,0,0
2018-03-28 10:56:00,60,6,0,0
2018-03-28 11:04:00,81,6,0,18
2018-03-28 11:12:00,72,0,34,0
2018-03-28 11:20:00,77,3,0,67
2018-03-28 11:28:00,66,5,17,0
2018-03-28 11:36:00,62,5,0,16
2018-03-28 11:44:00,67,3,16,16
2018-03-28 11:52:00,76,3,0,0
2018-03-28 12:00:00,70,3,16,0
2018-03-28 12:08:00,59,3,0,16
2018-03-28 12:16:00,72,6,0,62
2018-03-28 12:24:00,57,2,16,0
2018-03-28 12:32:00,66,4,0,46
2018-03-28 12:40:00,73,3,0,15
2018-03-28 12:48:00,72,5,0,30
2018-03-28 12:56:00,63,1,0,15
2018-03-28 13:04:00,78,5,0,15
2018-03-28 13:12:00,73,5,0,43
2018-03-28 13:20:00,69,2,0,29
2018-03-28 13:28:00,62,5,0,14
2018-03-28 13:36:00,71,5,0,29
2018-03-28 13:44:00,75,4,0,14
2018-03-28 13:52:00,76,5,0,14
2018-03-28 14:00:00,79,4,14,0
2018-03-28 14:08:00,66,4,0,0
2018-03-28 14:16:00,83,5,14,14
2018-03-28 14:24:00,70,4,14,14
2018-03-28 14:32:00,84,5,14,70
2018-03-28 14:40:00,78,2,14,28
2018-03-28 14:48:00,73,2,0,28
2018-03-28 14:56:00,92,4,14,14
2018-03-28 15:04:00,75,1,0,14
2018-03-28 15:12:00,69,4,0,0
2018-03-28 15:20:00,77,3,14,0
2018-03-28 15:28:00,75,2,0,14
2018-03-28 15:36:00,80,2,14,0
2018-03-28 15:44:00,77,3,0,28
2018-03-28 15:52:00,84,5,0,57
2018-03-28 16:00:00,83,1,0,14
2018-03-28 16:08:00,71,7,0,14
2018-03-28 16:16:00,84,6,14,43
2018-03-28 16:24:00,72,4,0,0
2018-03-28 16:32:00,73,3,0,29
2018-03-28 16:40:00,65,5,0,0
2018-03-28 16:48:00,97,1,0,15
2018-03-28 16:56:00,76,3,15,15
2018-03-28 17:04:00,68,5,0,29
2018-03-28 17:12:00,70,2,15,15
2018-03-28 17:20:00,75,3,0,15
2018-03-28 17:28:00,86,2,0,45
2018-03-28 17:36:00,93,5,0,0
2018-03-28 17:44:00,72,3,0,15
2018-03-28 17:52:00,75,5,0,15
2018-03-28 18:00:00,56,4,15,15
2018-03-28 18:08:00,78,3,15,15
2018-03-28 18:16:00,84,4,15,15
2018-03-28 18:24:00,71,3,0,0
2018-03-28 18:32:00,54,0,15,31
2018-03-28 18:40:00,77,1,0,0
2018-03-28 18:48:00,74,7,16,16
2018-03-28 18:56:00,76,3,16,32
2018-03-28 19:04:00,72,3,0,0
2018-03-28 19:12:00,78,5,16,32
2018-03-28 19:20:00,66,4,0,0
2018-03-28 19:28:00,92,3,0,0
2018-03-28 19:36:00,74,2,0,0
2018-03-28 19:44:00,82,2,16,0
2018-03-28 19:52:00,87,3,0,0
2018-03-28 20:00:00,71,2,0,0
2018-03-28 20:08:00,69,7,0,17
2018-03-28 20:16:00,82,3,18,35
2018-03-28 20:24:00,88,3,0,0
2018-03-28 20:32:00,80,4,0,18
2018-03-28 20:40:00,68,4,0,0
2018-03-28 20:48:00,71,5,0,19
2018-03-28 20:56:00,93,6,19,77
2018-03-28 21:04:00,91,5,0,0
2018-03-28 21:12:00,88,4,20,20
2018-03-28 21:20:00,100,1,0,0
2018-03-28 21:28:00,90,8,21,21
2018-03-28 21:36:00,80,6,0,0
2018-03-28 21:44:00,84,3,0,22
2018-03-28 21:52:00,72,4,0,0
2018-03-28 22:00:00,86,1,0,0
2018-03-28 22:08:00,75,2,23,23
2018-03-28 22:16:00,86,2,23,0
2018-03-28 22:24:00,68,8,0,0
2018-03-28 22:32:00,57,5,0,0
2018-03-28 22:40:00,63,4,0,0
2018-03-28 22:48:00,87,1,0,0
2018-03-28 22:56:00,79,4,0,0
2018-03-28 23:04:00,78,0,0,77
2018-03-28 23:12:00,66,7,0,0
2018-03-28 23:20:00,78,4,26,0
2018-03-28 23:28:00,83,7,0,0
2018-03-28 23:36:00,68,6,26,26
2018-03-28 23:44:00,72,3,26,26
2018-03-28 23:52:00,68,0,0,0
2018-03-29 00:00:00,92,3,0,27
2018-03-29 00:00:00,71,2,0,33
2018-03-29 00:08:00,51,0,33,33
2018-03-29 00:16:00,62,1,0,33
2018-03-29 00:24:00,73,1,33,33
2018-03-29 00:32:00,64,2,0,0
2018-03-29 00:40:00,63,2,0,32
2018-03-29 00:48:00,50,2,0,0
2018-03-29 00:56:00,74,0,0,0
2018-03-29 01:04:00,67,1,0,32
2018-03-29 01:12:00,47,2,0,32
2018-03-29 01:20:00,49,2,32,0
2018-03-29 01:28:00,70,2,0,32
2018-03-29 01:36:00,51,2,0,31
2018-03-29 01:44:00,58,1,0,0
2018-03-29 01:52:00,63,6,32,0
2018-03-29 02:00:00,68,4,32,32
2018-03-29 02:08:00,50,3,0,0
2018-03-29 02:16:00,64,4,0,0
2018-03-29 02:24:00,53,5,0,33
2018-03-29 02:32:00,63,11,0,0
2018-03-29 02:40:00,52,1,0,33
2018-03-29 02:48:00,59,6,0,33
2018-03-29 02:56:00,61,2,0,66
2018-03-29 03:04:00,53,0,0,33
2018-03-29 03:12:00,77,1,0,0
2018-03-29 03:20:00,57,2,0,33
2018-03-29 03:28:00,54,3,34,0
2018-03-29 03:36:00,61,2,34,34
2018-03-29 03:44:00,60,3,0,34
2018-03-29 03:52:00,61,3,0,0
2018-03-29 04:00:00,52,6,0,0
2018-03-29 04:08:00,73,7,0,0
2018-03-29 04:16:00,62,2,0,0
2018-03-29 04:24:00,80,3,0,34
2018-03-29 04:32:00,62,9,0,0
2018-03-29 04:40:00,81,5,34,0
2018-03-29 04:48:00,79,8,0,0
2018-03-29 04:56:00,63,1,0,0
2018-03-29 05:04:00,67,6,33,33
2018-03-29 05:12:00,76,2,33,33
2018-03-29 05:20:00,70,2,0,32
2018-03-29 05:28:00,55,6,0,0
2018-03-29 05:36:00,59,6,0,0
2018-03-29 05:44:00,57,3,31,0
2018-03-29 05:52:00,64,3,61,0
2018-03-29 06:00:00,55,11,0,0
2018-03-29 06:08:00,67,6,0,29
2018-03-29 06:16:00,62,6,0,29
2018-03-29 06:24:00,68,3,0,0
2018-03-29 06:32:00,53,2,0,0
2018-03-29 06:40:00,56,11,0,28
2018-03-29 06:48:00,56,4,0,0
2018-03-29 06:56:00,59,6,0,0
2018-03-29 07:04:00,65,3,0,0
2018-03-29 07:12:00,73,7,27,0
2018-03-29 07:20:00,48,6,27,27
2018-03-29 07:28:00,61,3,0,26
2018-03-29 07:36:00,61,6,0,0
2018-03-29 07:44:00,62,3,0,0
2018-03-29 07:52:00,61,9,26,26
2018-03-29 08:00:00,53,3,0,26
2018-03-29 08:08:00,59,2,0,26
2018-03-29 08:16:00,61,5,0,26
2018-03-29 08:24:00,74,6,0,25
2018-03-29 08:32:00,55,2,0,0
2018-03-29 08:40:00,58,5,0,25
2018-03-29 08:48:00,47,3,0,50
2018-03-29 08:56:00,57,2,0,25
2018-03-29 09:04:00,60,5,25,25
2018-03-29 09:12:00,53,6,0,49
2018-03-29 09:20:00,51,2,0,24
2018-03-29 09:28:00,48,4,0,25
2018-03-29 09:36:00,53,2,0,49
2018-03-29 09:44:00,67,4,0,24
2018-03-29 09:52:00,49,3,0,49
2018-03-29 10:00:00,57,5,0,49
2018-03-29 10:08:00,49,2,0,24
2018-03-29 10:16:00,58,5,0,72
2018-03-29 10:24:00,64,4,0,0
2018-03-29 10:32:00,58,5,48,24
2018-03-29 10:40:00,66,5,0,23
2018-03-29 10:48:00,49,3,0,46
2018-03-29 10:56:00,60,4,23,23
2018-03-29 11:04:00,50,2,0,23
2018-03-29 11:12:00,62,3,0,22
2018-03-29 11:20:00,56,4,0,22
2018-03-29 11:28:00,70,4,22,22
2018-03-29 11:36:00,65,3,22,43
2018-03-29 11:44:00,73,6,0,21
2018-03-29 11:52:00,57,1,0,21
2018-03-29 12:00:00,63,5,0,0
2018-03-29 12:08:00,70,3,0,0
2018-03-29 12:16:00,60,2,0,21
2018-03-29 12:24:00,59,3,20,20
2018-03-29 12:32:00,64,3,0,20
2018-03-29 12:40:00,76,3,0,40
2018-03-29 12:48:00,58,4,0,0
2018-03-29 12:56:00,64,3,0,39
2018-03-29 13:04:00,68,4,19,19
2018-03-29 13:12:00,62,2,19,0
2018-03-29 13:20:00,74,5,0,38
2018-03-29 13:28:00,73,2,19,38
2018-03-29 13:36:00,66,3,0,37
2018-03-29 13:44:00,69,5,37,19
2018-03-29 13:52:00,73,5,0,74
2018-03-29 14:00:00,71,5,0,19
2018-03-29 14:08:00,67,4,37,74
2018-03-29 14:16:00,81,9,18,18
2018-03-29 14:24:00,63,6,0,37
2018-03-29 14:32:00,82,3,0,37
2018-03-29 14:40:00,69,6,18,0
2018-03-29 14:48:00,77,4,0,18
2018-03-29 14:56:00,69,4,0,18
2018-03-29 15:04:00,73,3,0,37
2018-03-29 15:12:00,66,2,0,37
2018-03-29 15:20:00,65,5,18,37
2018-03-29 15:28:00,76,5,0,0
2018-03-29 15:36:00,68,5,0,74
2018-03-29 15:44:00,69,3,0,19
2018-03-29 15:52:00,71,3,0,19
2018-03-29 16:00:00,68,1,19,0
2018-03-29 16:08:00,80,4,0,19
2018-03-29 16:16:00,59,6,0,38
2018-03-29 16:24:00,71,2,0,19
2018-03-29 16:32:00,68,1,0,19
2018-03-29 16:40:00,59,4,19,0
2018-03-29 16:48:00,69,3,19,0
2018-03-29 16:56:00,65,2,0,19
2018-03-29 17:04:00,67,2,19,0
2018-03-29 17:12:00,62,4,0,0
2018-03-29 17:20:00,77,3,0,58
2018-03-29 17:28:00,63,3,0,20
2018-03-29 17:36:00,60,3,0,0
2018-03-29 17:44:00,42,3,0,20
2018-03-29 17:52:00,63,1,0,0
2018-03-29 18:00:00,52,2,40,0
2018-03-29 18:08:00,60,3,0,0
2018-03-29 18:16:00,68,2,20,0
2018-03-29 18:24:00,57,3,0,0
2018-03-29 18:32:00,63,0,0,20
2018-03-29 18:40:00,69,3,0,0
2018-03-29 18:48:00,66,3,0,21
2018-03-29 18:56:00,71,0,21,62
2018-03-29 19:04:00,61,3,0,42
2018-03-29 19:12:00,57,5,0,0
2018-03-29 19:20:00,59,3,0,0
2018-03-29 19:28:00,72,1,0,43
2018-03-29 19:36:00,61,1,22,0
2018-03-29 19:44:00,79,2,0,22
2018-03-29 19:52:00,73,3,0,44
2018-03-29 20:00:00,72,6,22,0
2018-03-29 20:08:00,70,2,0,0
2018-03-29 20:16:00,70,3,0,46
2018-03-29 20:24:00,72,4,23,0
2018-03-29 20:32:00,88,3,0,0
2018-03-29 20:40:00,69,4,0,24
2018-03-29 20:48:00,77,7,0,0
2018-03-29 20:56:00,97,2,0,25
2018-03-29 21:04:00,73,3,0,0
2018-03-29 21:12:00,89,6,26,26
2018-03-29 21:20:00,82,5,53,27
2018-03-29 21:28:00,80,4,27,27
2018-03-29 21:36:00,87,3,0,56
2018-03-29 21:44:00,92,7,57,28
2018-03-29 21:52:00,100,6,29,0
2018-03-29 22:00:00,77,6,0,30
2018-03-29 22:08:00,79,4,0,30
2018-03-29 22:16:00,67,3,0,31
2018-03-29 22:24:00,72,6,0,93
2018-03-29 22:32:00,87,3,0,0
2018-03-29 22:40:00,70,6,0,0
2018-03-29 22:48:00,77,6,0,65
2018-03-29 22:56:00,69,8,0,0
2018-03-29 23:04:00,81,5,0,100
2018-03-29 23:12:00,72,12,0,0
2018-03-29 23:20:00,76,7,0,67
2018-03-29 23:28:00,76,3,0,34
2018-03-29 23:36:00,77,8,34,0
2018-03-29 23:44:00,78,7,34,0
2018-03-29 23:52:00,76,1,0,34
2018-03-30 00:00:00,73,0,0,0
2018-03-30 00:00:00,70,0,0,0
2018-03-30 00:08:00,76,4,0,0
2018-03-30 00:16:00,72,3,35,0
2018-03-30 00:24:00,86,3,0,0
2018-03-30 00:32:00,77,6,0,0
2018-03-30 00:40:00,72,3,0,0
2018-03-30 00:48:00,76,3,0,34
2018-03-30 00:56:00,80,4,0,34
2018-03-30 01:04:00,78,11,0,0
2018-03-30 01:12:00,75,6,34,0
2018-03-30 01:20:00,88,6,0,0
2018-03-30 01:28:00,86,7,0,0
2018-03-30 01:36:00,100,13,34,0
2018-03-30 01:44:00,70,8,34,34
2018-03-30 01:52:00,97,8,34,0
2018-03-30 02:00:00,91,7,0,0
2018-03-30 02:08:00,65,5,0,34
2018-03-30 02:16:00,80,3,0,0
2018-03-30 02:24:00,89,3,0,0
2018-03-30 02:32:00,72,1,0,35
2018-03-30 02:40:00,94,5,0,0
2018-03-30 02:48:00,84,6,0,0
2018-03-30 02:56:00,96,7,0,0
2018-03-30 03:04:00,70,2,0,0
2018-03-30 03:12:00,72,3,0,0
2018-03-30 03:20:00,86,8,0,0
2018-03-30 03:28:00,94,2,0,0
2018-03-30 03:36:00,84,5,0,0
2018-03-30 03:44:00,75,3,0,0
2018-03-30 03:52:00,56,4,0,0
2018-03-30 04:00:00,75,10,0,72
2018-03-30 04:08:00,83,6,36,0
2018-03-30 04:16:00,80,4,0,0
2018-03-30 04:24:00,78,4,36,0
2018-03-30 04:32:00,82,10,0,0
2018-03-30 04:40:00,73,3,36,0
2018-03-30 04:48:00,83,5,0,0
2018-03-30 04:56:00,79,7,36,71
2018-03-30 05:04:00,80,6,35,35
2018-03-30 05:12:00,76,5,0,35
2018-03-30 05:20:00,60,3,0,0
2018-03-30 05:28:00,54,10,0,0
2018-03-30 05:36:00,69,6,0,0
2018-03-30 05:44:00,64,2,0,33
2018-03-30 05:52:00,56,4,0,0
2018-03-30 06:00:00,69,5,0,32
