,gain_BTC,gain_ETH,gain_XRP
172,-0.9990115165710449,-0.08711998909711838,0.41024476289749146
173,-0.9990381002426147,-0.08705074340105057,0.4112148582935333
174,-0.9990895390510559,-0.08803301304578781,0.41408130526542664
175,-0.9990960359573364,-0.08819358050823212,0.4150473177433014
176,-0.9990841746330261,-0.08871910721063614,0.41417786478996277
177,-0.9990648627281189,-0.0876234695315361,0.41296616196632385
178,-0.9989321231842041,-0.08588004112243652,0.4059985280036926
179,-0.998874843120575,-0.08581181615591049,0.40314990282058716
180,-0.9988299012184143,-0.0849190354347229,0.4006815552711487
181,-0.9988537430763245,-0.08525218069553375,0.40115201473236084
182,-0.9989802241325378,-0.08738883584737778,0.4071641266345978
183,-0.9990007281303406,-0.087191641330719,0.40812864899635315
184,-0.999026894569397,-0.08763232827186584,0.4095217287540436
185,-0.9991170763969421,-0.08901023864746094,0.41531553864479065
186,-0.9991050958633423,-0.08865975588560104,0.4151190519332886
187,-0.9991816878318787,-0.08957403898239136,0.4199226200580597
188,-0.9990636706352234,-0.08796466886997223,0.41312363743782043
189,-0.9991207122802734,-0.08844345808029175,0.4162260890007019
190,-0.9991061687469482,-0.08856211602687836,0.4150718152523041
191,-0.9989902973175049,-0.08615552634000778,0.40882575511932373
192,-0.9989638328552246,-0.0863124430179596,0.40780550241470337
193,-0.9989417195320129,-0.08597808331251144,0.40690574049949646
194,-0.9989244341850281,-0.08580082654953003,0.4055311381816864
195,-0.9989646673202515,-0.08624830842018127,0.407268762588501
196,-0.9990243315696716,-0.08785898983478546,0.410077303647995
197,-0.9989147782325745,-0.08542203158140182,0.40409618616104126
198,-0.9989139437675476,-0.08578649163246155,0.40375348925590515
199,-0.9988973140716553,-0.08549759536981583,0.4031399190425873
200,-0.998898446559906,-0.0856088176369667,0.40356147289276123
201,-0.9989190101623535,-0.08633122593164444,0.4044738709926605
202,-0.9990252256393433,-0.08800937235355377,0.4100300371646881
203,-0.9990299940109253,-0.0886041522026062,0.40999406576156616
204,-0.9990035891532898,-0.08718634396791458,0.4081048369407654
205,-0.9990143179893494,-0.08708883821964264,0.40893274545669556
206,-0.9990302324295044,-0.08713416010141373,0.41053307056427
207,-0.9991194009780884,-0.08826091140508652,0.4162299931049347
208,-0.9991463422775269,-0.08877471834421158,0.41825878620147705
209,-0.9991538524627686,-0.08900167047977448,0.4187767207622528
210,-0.9990590810775757,-0.08746424317359924,0.4130680561065674
211,-0.9991028904914856,-0.0881965309381485,0.4160553812980652
212,-0.9991169571876526,-0.08875897526741028,0.4169291853904724
213,-0.999133288860321,-0.08926428109407425,0.4181120693683624
214,-0.999144971370697,-0.0890628769993782,0.418805330991745
215,-0.9990954995155334,-0.08826694637537003,0.41558775305747986
216,-0.9990431666374207,-0.08750566095113754,0.41181349754333496
217,-0.9990191459655762,-0.08697663992643356,0.41086068749427795
218,-0.9989199638366699,-0.08607926219701767,0.40597447752952576
219,-0.9989542365074158,-0.08576945215463638,0.4073123335838318
220,-0.9990068078041077,-0.08754219114780426,0.40969666838645935
221,-0.9989761710166931,-0.08670803904533386,0.4080340266227722
222,-0.998960554599762,-0.08701962232589722,0.40686774253845215
223,-0.999026358127594,-0.08769506961107254,0.4103274345397949
224,-0.9990713000297546,-0.0878184586763382,0.4129343330860138
225,-0.9990633130073547,-0.08767581731081009,0.41265764832496643
226,-0.9991006851196289,-0.08855074644088745,0.41455966234207153
227,-0.9991251230239868,-0.08869729191064835,0.4171143174171448
228,-0.9991210103034973,-0.08823766559362411,0.41681763529777527
229,-0.9991011619567871,-0.0881246030330658,0.41556158661842346
230,-0.9991233348846436,-0.08885522186756134,0.4171049892902374
231,-0.9990078210830688,-0.08661603927612305,0.4105294346809387
232,-0.9990793466567993,-0.0882897600531578,0.41383814811706543
233,-0.999159574508667,-0.0890057161450386,0.4183821678161621
234,-0.9992046356201172,-0.08997397869825363,0.42125171422958374
235,-0.9991755485534668,-0.08937837928533554,0.4199851453304291
236,-0.9991956353187561,-0.08934154361486435,0.42158108949661255
237,-0.9991472363471985,-0.08916030824184418,0.4184209406375885
238,-0.999191403388977,-0.08956815302371979,0.4209139943122864
239,-0.9991559982299805,-0.08941090852022171,0.4189714789390564
240,-0.9991186857223511,-0.08838381618261337,0.4166822135448456
241,-0.9991704821586609,-0.08974647521972656,0.4202587902545929
242,-0.9991713166236877,-0.08958149701356888,0.4205705225467682
243,-0.9991306066513062,-0.08918651193380356,0.41812625527381897
244,-0.9990332722663879,-0.0868678018450737,0.41160881519317627
245,-0.9991147518157959,-0.08891354501247406,0.4162755608558655
246,-0.9989855885505676,-0.08674833178520203,0.40903088450431824
247,-0.9989620447158813,-0.08632895350456238,0.40736690163612366
248,-0.9989818930625916,-0.0869157686829567,0.4080386757850647
249,-0.9989851713180542,-0.08677177131175995,0.40787097811698914
250,-0.9990130662918091,-0.08725955337285995,0.4094647467136383
251,-0.9991154670715332,-0.08875685930252075,0.415298193693161
252,-0.9991426467895508,-0.08900482952594757,0.4175724387168884
253,-0.999121904373169,-0.08917227387428284,0.41661176085472107
254,-0.9991486072540283,-0.0888051986694336,0.4184057414531708
255,-0.9990420341491699,-0.08729211241006851,0.41209736466407776
256,-0.9990102648735046,-0.08685599267482758,0.41015625
257,-0.9989646077156067,-0.08639087527990341,0.40747585892677307
258,-0.9990184307098389,-0.08723831921815872,0.41040775179862976
259,-0.9990091919898987,-0.08726336061954498,0.40974798798561096
260,-0.9990764260292053,-0.08803167194128036,0.41295307874679565
261,-0.9991275668144226,-0.08822516351938248,0.4175349175930023
262,-0.9990934133529663,-0.08785828202962875,0.41541197896003723
263,-0.9990735054016113,-0.08766652643680573,0.41399312019348145
264,-0.9991946816444397,-0.09012585878372192,0.4209159314632416
265,-0.999235987663269,-0.09065312892198563,0.4239084720611572
266,-0.9991925954818726,-0.08972815424203873,0.42166298627853394
267,-0.9991820454597473,-0.08961496502161026,0.42090508341789246
268,-0.9991766810417175,-0.08994121849536896,0.42123356461524963
269,-0.9990527629852295,-0.08763854205608368,0.4130708873271942
270,-0.9990561604499817,-0.08761204034090042,0.41295233368873596
271,-0.9989652633666992,-0.08661630749702454,0.4073174297809601
272,-0.9990082383155823,-0.08722634613513947,0.4093616306781769
273,-0.9990352392196655,-0.08751585334539413,0.4105803966522217
274,-0.9989403486251831,-0.08575202524662018,0.4067491888999939
275,-0.9989012479782104,-0.08558350056409836,0.40465423464775085
276,-0.9989556074142456,-0.08592796325683594,0.4067493975162506
277,-0.9990048408508301,-0.08686701953411102,0.40912383794784546
278,-0.9990842938423157,-0.08747851848602295,0.4135564863681793
279,-0.9990443587303162,-0.08766487240791321,0.41082698106765747
280,-0.9990524053573608,-0.08825033903121948,0.41275426745414734
281,-0.9989751577377319,-0.08642645180225372,0.4081422686576843
282,-0.9989669322967529,-0.08697415888309479,0.4074970483779907
283,-0.9989839792251587,-0.08730442076921463,0.4081605076789856
284,-0.9990039467811584,-0.08726902306079865,0.40931665897369385
285,-0.9989714622497559,-0.08628173172473907,0.40742674469947815
286,-0.9989917278289795,-0.08658508211374283,0.40789899230003357
287,-0.99903804063797,-0.08745051920413971,0.4110221564769745
288,-0.9990918636322021,-0.0886467844247818,0.4143107831478119
289,-0.999090850353241,-0.08851785957813263,0.4147545397281647
290,-0.9991081357002258,-0.08898435533046722,0.416006863117218
291,-0.9991177320480347,-0.08847671002149582,0.4162881076335907
292,-0.9991025328636169,-0.08831986784934998,0.41517284512519836
293,-0.9990854859352112,-0.08779561519622803,0.41466227173805237
294,-0.9990829229354858,-0.08751578629016876,0.4148106873035431
295,-0.9990841150283813,-0.08805986493825912,0.41472989320755005
296,-0.9990944862365723,-0.08791495859622955,0.4151232838630676
297,-0.9990862607955933,-0.08779650181531906,0.414482980966568
298,-0.9991269111633301,-0.08865190297365189,0.41658592224121094
299,-0.9991409182548523,-0.08897355943918228,0.4182038903236389
300,-0.9991241097450256,-0.08857514709234238,0.4171779453754425
301,-0.9990467429161072,-0.08750348538160324,0.4124937951564789
302,-0.9990057945251465,-0.08682622015476227,0.4098953604698181
303,-0.9990147352218628,-0.08688530325889587,0.4104655981063843
304,-0.9990301132202148,-0.08748162537813187,0.4109155237674713
305,-0.9990333914756775,-0.08755160123109818,0.4110443890094757
306,-0.9990583062171936,-0.08768503367900848,0.4121652841567993
307,-0.9991270303726196,-0.08850587159395218,0.41699206829071045
308,-0.9990265965461731,-0.08716101944446564,0.41153663396835327
309,-0.9990820288658142,-0.08803694695234299,0.4133974015712738
310,-0.9990290999412537,-0.08708541840314865,0.41125941276550293
311,-0.9989240765571594,-0.0854775458574295,0.40607592463493347
312,-0.9989475607872009,-0.08556526899337769,0.4068915843963623
313,-0.9989089965820312,-0.08557732403278351,0.4047086238861084
314,-0.9989393353462219,-0.08616423606872559,0.4058050513267517
315,-0.9989954829216003,-0.08685511350631714,0.40852177143096924
316,-0.9989107251167297,-0.08578508347272873,0.4038510024547577
317,-0.9989868998527527,-0.08659671247005463,0.4075925946235657
318,-0.9990432858467102,-0.0876612439751625,0.4103259742259979
319,-0.9990373253822327,-0.08795561641454697,0.41046544909477234
320,-0.999027669429779,-0.08737561851739883,0.4109910726547241
321,-0.9990432858467102,-0.08734804391860962,0.411408007144928
322,-0.999075710773468,-0.08769427239894867,0.4138050973415375
323,-0.9990969300270081,-0.08844920247793198,0.41480523347854614
324,-0.9991365671157837,-0.08916520327329636,0.4169142246246338
325,-0.9991185665130615,-0.08840923011302948,0.4165160655975342
326,-0.9990712404251099,-0.08782855421304703,0.4137987494468689
327,-0.999091386795044,-0.08767420798540115,0.4147300720214844
328,-0.999069094657898,-0.0874030590057373,0.4136046767234802
329,-0.9990965127944946,-0.08804071694612503,0.4149663746356964
330,-0.9991058707237244,-0.08868443220853806,0.415635347366333
331,-0.9990485906600952,-0.08742209523916245,0.4125039279460907
332,-0.9990278482437134,-0.08674534410238266,0.4111793041229248
333,-0.9990577101707458,-0.08770138770341873,0.4126555323600769
334,-0.9991389513015747,-0.0891488566994667,0.41735267639160156
335,-0.9991701245307922,-0.08900845050811768,0.419624924659729
336,-0.9991498589515686,-0.08927487581968307,0.4186563789844513
337,-0.9991463422775269,-0.08959301561117172,0.41846439242362976
338,-0.999142587184906,-0.08904486149549484,0.41816890239715576
339,-0.9991790652275085,-0.08934343606233597,0.4207864999771118
340,-0.9991490840911865,-0.08873046189546585,0.4191051125526428
341,-0.9990469217300415,-0.08782088756561279,0.41256752610206604
342,-0.9990485906600952,-0.08802452683448792,0.4123322069644928
343,-0.9990713596343994,-0.08768461644649506,0.41380128264427185
344,-0.9990225434303284,-0.08728533983230591,0.4109792709350586
345,-0.9990406036376953,-0.08723372966051102,0.4116942286491394
346,-0.9990529417991638,-0.08735422790050507,0.41213831305503845
347,-0.9990357160568237,-0.08744607865810394,0.4115731418132782
348,-0.9991058707237244,-0.08846436440944672,0.41537877917289734
349,-0.9990915656089783,-0.08814489841461182,0.4149104058742523
350,-0.999077558517456,-0.08777587860822678,0.4138122498989105
351,-0.9991512298583984,-0.0886879488825798,0.41827091574668884
352,-0.9991323947906494,-0.0886656641960144,0.41769498586654663
353,-0.999169647693634,-0.08940504491329193,0.42014697194099426
354,-0.999176025390625,-0.08902132511138916,0.4203532934188843
355,-0.9991706609725952,-0.08936933428049088,0.42005714774131775
356,-0.9991236329078674,-0.08878921717405319,0.41717496514320374
357,-0.9991294145584106,-0.0883052796125412,0.41733506321907043
358,-0.9991648197174072,-0.0891711637377739,0.4196203947067261
359,-0.9991471171379089,-0.08885375410318375,0.4188258647918701
360,-0.9991514086723328,-0.08899902552366257,0.41890671849250793
361,-0.9991161823272705,-0.08832428604364395,0.41695600748062134
362,-0.9990595579147339,-0.0874243825674057,0.4133397340774536
363,-0.9990552067756653,-0.08763249963521957,0.41293787956237793
364,-0.999035120010376,-0.08744894713163376,0.4116627275943756
365,-0.9990374445915222,-0.08756043761968613,0.41134458780288696
366,-0.9990313649177551,-0.08741184324026108,0.4114130735397339
367,-0.9990360736846924,-0.08723221719264984,0.411364883184433
368,-0.9990507364273071,-0.08780817687511444,0.4120587110519409
369,-0.9990870356559753,-0.08830130100250244,0.414122998714447
370,-0.999037504196167,-0.08729611337184906,0.4116191267967224
371,-0.9990350008010864,-0.08713126182556152,0.4114368259906769
372,-0.9990314245223999,-0.08768280595541,0.4111253023147583
373,-0.9989977478981018,-0.08664578199386597,0.40954670310020447
374,-0.9990077018737793,-0.0868183970451355,0.41002827882766724
375,-0.9990450143814087,-0.0874679833650589,0.4112742245197296
376,-0.999052882194519,-0.08731569349765778,0.41217634081840515
377,-0.9990635514259338,-0.08757862448692322,0.41276246309280396
378,-0.9991069436073303,-0.08812742680311203,0.41532084345817566
379,-0.9991297721862793,-0.08864444494247437,0.41713783144950867
380,-0.9991073608398438,-0.08856770396232605,0.4160151183605194
381,-0.9990882277488708,-0.08819324523210526,0.414670467376709
382,-0.9990662336349487,-0.0875154659152031,0.41343241930007935
383,-0.9990337491035461,-0.0869673490524292,0.411358505487442
384,-0.9991078972816467,-0.08832703530788422,0.4156486392021179
385,-0.9990862607955933,-0.08824124932289124,0.414328008890152
386,-0.9991205334663391,-0.08893236517906189,0.4165503680706024
387,-0.9991368055343628,-0.08867279440164566,0.41730713844299316
388,-0.9990915060043335,-0.08775514364242554,0.4148387908935547
389,-0.9990416765213013,-0.08736032992601395,0.41177478432655334
390,-0.999049961566925,-0.08718912303447723,0.4123047888278961
391,-0.9990317821502686,-0.08748151361942291,0.4114050269126892
392,-0.9990437626838684,-0.08747454732656479,0.41169536113739014
393,-0.9989925026893616,-0.0866573378443718,0.409330278635025
394,-0.9990035891532898,-0.086704783141613,0.40976324677467346
395,-0.9990310072898865,-0.087208591401577,0.41098323464393616
396,-0.9990113377571106,-0.08693036437034607,0.4099496304988861
397,-0.9990423321723938,-0.08720676600933075,0.411203533411026
398,-0.999008297920227,-0.08702398091554642,0.40943387150764465
399,-0.9990123510360718,-0.08703899383544922,0.40997424721717834
400,-0.9990352988243103,-0.08720266073942184,0.4109238386154175
401,-0.9990926384925842,-0.08809728175401688,0.4147152900695801
402,-0.9991146326065063,-0.0886676013469696,0.41582655906677246
403,-0.9991431832313538,-0.08900491148233414,0.41758790612220764
404,-0.9991363883018494,-0.08877212554216385,0.4176487922668457
405,-0.9990916848182678,-0.08821539580821991,0.41519370675086975
406,-0.9990902543067932,-0.08852704614400864,0.41513511538505554
407,-0.9990931153297424,-0.0879763662815094,0.41497501730918884
408,-0.9991117715835571,-0.08795769512653351,0.4158463776111603
409,-0.9990880489349365,-0.08787781000137329,0.4148048758506775
410,-0.999101459980011,-0.08808031678199768,0.4150232672691345
411,-0.9991205334663391,-0.08837953209877014,0.41613703966140747
412,-0.999089241027832,-0.08770757913589478,0.41495007276535034
413,-0.9990887641906738,-0.08765432238578796,0.4146331250667572
414,-0.9990810751914978,-0.08783440291881561,0.41421082615852356
415,-0.999082088470459,-0.08754503726959229,0.4143417477607727
416,-0.999046802520752,-0.08726263791322708,0.41234251856803894
417,-0.999011754989624,-0.08702673017978668,0.4105552136898041
418,-0.9989526867866516,-0.08600015193223953,0.4070000946521759
419,-0.9990075826644897,-0.08677364885807037,0.40941619873046875
420,-0.9989789128303528,-0.08641280978918076,0.40817591547966003
421,-0.9989903569221497,-0.08669998496770859,0.4087805151939392
422,-0.9990307688713074,-0.08745022118091583,0.41051140427589417
423,-0.999035656452179,-0.08717424422502518,0.4109637141227722
424,-0.999059796333313,-0.08786636590957642,0.4120044410228729
425,-0.9990870356559753,-0.08802308142185211,0.4138627052307129
426,-0.99912029504776,-0.08873165398836136,0.41591471433639526
427,-0.9991186261177063,-0.08856727927923203,0.41645610332489014
428,-0.999088704586029,-0.08818238228559494,0.41511070728302
429,-0.9990783929824829,-0.08778347820043564,0.41429850459098816
430,-0.9991241097450256,-0.08906831592321396,0.4167148172855377
431,-0.9991360902786255,-0.08829919993877411,0.4174131155014038
432,-0.9991186261177063,-0.0889134481549263,0.4165862202644348
433,-0.9991282820701599,-0.0892665833234787,0.41726046800613403
434,-0.9991510510444641,-0.08871112018823624,0.4183674454689026
435,-0.9991360306739807,-0.08861044049263,0.4178430438041687
436,-0.999179482460022,-0.08980707079172134,0.42060115933418274
437,-0.9991589188575745,-0.08908434212207794,0.4192810356616974
438,-0.9991438388824463,-0.0888170525431633,0.4183479845523834
439,-0.9990927577018738,-0.08851674199104309,0.4155178666114807
440,-0.9990896582603455,-0.08811210840940475,0.41509464383125305
441,-0.9990459084510803,-0.08718982338905334,0.4121077060699463
442,-0.9991424083709717,-0.08896023780107498,0.4174380898475647
443,-0.9991359710693359,-0.088885098695755,0.4174688458442688
444,-0.9991369247436523,-0.08897486329078674,0.4176223874092102
445,-0.9991635680198669,-0.08920693397521973,0.4194609522819519
446,-0.999151885509491,-0.08873141556978226,0.4188843071460724
447,-0.9991389513015747,-0.08866512030363083,0.4181932508945465
448,-0.9990953803062439,-0.08834642171859741,0.4157935380935669
449,-0.9990831017494202,-0.08811016380786896,0.41483089327812195
450,-0.99910569190979,-0.0882796049118042,0.41570228338241577
451,-0.9990878701210022,-0.08736180514097214,0.4147300720214844
452,-0.9990888833999634,-0.08759110420942307,0.41463035345077515
