date,bitcoin,btc,etherium,etc
2018-05-01 15:52:00,65,2,0,17
2018-05-01 16:00:00,65,4,0,35
2018-05-01 16:08:00,60,1,0,35
2018-05-01 16:16:00,80,2,0,18
2018-05-01 16:24:00,75,4,0,36
2018-05-01 16:32:00,69,5,18,18
2018-05-01 16:40:00,59,1,0,0
2018-05-01 16:48:00,72,1,0,18
2018-05-01 16:56:00,74,7,0,0
2018-05-01 17:04:00,69,1,0,0
2018-05-01 17:12:00,60,2,0,0
2018-05-01 17:20:00,69,3,0,0
2018-05-01 17:28:00,65,0,18,0
2018-05-01 17:36:00,64,3,0,36
2018-05-01 17:44:00,73,6,0,18
2018-05-01 17:52:00,86,1,0,0
2018-05-01 18:00:00,67,1,0,18
2018-05-01 18:08:00,57,0,0,0
2018-05-01 18:16:00,62,6,0,0
2018-05-01 18:24:00,79,1,0,36
2018-05-01 18:32:00,67,6,0,0
2018-05-01 18:40:00,72,3,0,18
2018-05-01 18:48:00,62,3,0,0
2018-05-01 18:56:00,57,1,0,0
2018-05-01 19:04:00,58,2,0,19
2018-05-01 19:12:00,55,4,20,0
2018-05-01 19:20:00,69,4,0,0
2018-05-01 19:28:00,61,2,0,18
2018-05-01 19:36:00,52,1,0,37
2018-05-01 19:44:00,63,6,0,37
2018-05-01 19:52:00,61,4,0,0
2018-05-01 20:00:00,69,3,20,0
2018-05-01 20:08:00,48,3,0,0
2018-05-01 20:16:00,58,1,0,20
2018-05-01 20:24:00,66,0,0,21
2018-05-01 20:32:00,60,0,0,0
2018-05-01 20:40:00,62,0,0,0
2018-05-01 20:48:00,63,1,20,20
2018-05-01 20:56:00,56,3,0,21
2018-05-01 21:04:00,77,3,0,0
2018-05-01 21:12:00,75,0,0,0
2018-05-01 21:20:00,57,3,0,23
2018-05-01 21:28:00,78,2,24,0
2018-05-01 21:36:00,89,3,0,0
2018-05-01 21:44:00,78,2,25,25
2018-05-01 21:52:00,78,3,0,51
2018-05-01 22:00:00,65,2,0,27
2018-05-01 22:08:00,68,2,0,0
2018-05-01 22:16:00,92,0,0,55
2018-05-01 22:24:00,49,4,0,0
2018-05-01 22:32:00,93,4,0,0
2018-05-01 22:40:00,82,5,29,58
2018-05-01 22:48:00,66,4,0,0
2018-05-01 22:56:00,53,4,0,29
2018-05-01 23:04:00,74,2,0,30
2018-05-01 23:12:00,52,4,0,0
2018-05-01 23:20:00,62,6,0,30
2018-05-01 23:28:00,57,0,0,29
2018-05-01 23:36:00,80,6,0,31
2018-05-01 23:44:00,69,0,0,0
2018-05-01 23:52:00,47,0,0,0
2018-05-02 00:00:00,78,8,0,0
2018-05-02 00:00:00,69,7,0,0
2018-05-02 00:08:00,61,2,0,0
2018-05-02 00:16:00,50,3,0,0
2018-05-02 00:24:00,68,2,0,0
2018-05-02 00:32:00,59,3,0,0
2018-05-02 00:40:00,65,0,0,0
2018-05-02 00:48:00,58,0,0,71
2018-05-02 00:56:00,51,6,0,0
2018-05-02 01:04:00,56,3,0,0
2018-05-02 01:12:00,53,2,35,34
2018-05-02 01:20:00,54,3,0,35
2018-05-02 01:28:00,55,0,0,0
2018-05-02 01:36:00,48,5,0,0
2018-05-02 01:44:00,72,0,0,35
2018-05-02 01:52:00,52,3,0,35
2018-05-02 02:00:00,55,6,0,0
2018-05-02 02:08:00,67,3,0,35
2018-05-02 02:16:00,92,3,73,0
2018-05-02 02:24:00,72,8,0,35
2018-05-02 02:32:00,63,3,0,36
2018-05-02 02:40:00,75,10,38,0
2018-05-02 02:48:00,60,2,0,73
2018-05-02 02:56:00,67,5,37,0
2018-05-02 03:04:00,49,0,0,37
2018-05-02 03:12:00,75,2,0,0
2018-05-02 03:20:00,63,0,0,0
2018-05-02 03:28:00,58,0,0,37
2018-05-02 03:36:00,55,5,39,0
2018-05-02 03:44:00,54,5,0,38
2018-05-02 03:52:00,60,0,0,38
2018-05-02 04:00:00,44,3,0,0
2018-05-02 04:08:00,70,10,0,0
2018-05-02 04:16:00,44,7,0,0
2018-05-02 04:24:00,74,2,0,77
2018-05-02 04:32:00,72,0,0,0
2018-05-02 04:40:00,48,3,0,0
2018-05-02 04:48:00,56,7,0,0
2018-05-02 04:56:00,59,2,0,0
2018-05-02 05:04:00,75,3,0,0
2018-05-02 05:12:00,65,5,0,0
2018-05-02 05:20:00,90,2,0,0
2018-05-02 05:28:00,70,3,0,0
2018-05-02 05:36:00,82,2,0,35
2018-05-02 05:44:00,45,0,36,35
2018-05-02 05:52:00,57,5,0,34
2018-05-02 06:00:00,56,3,0,0
2018-05-02 06:08:00,64,6,0,33
2018-05-02 06:16:00,39,7,0,0
2018-05-02 06:24:00,55,1,0,0
2018-05-02 06:32:00,43,4,0,0
2018-05-02 06:40:00,47,1,0,31
2018-05-02 06:48:00,47,4,0,0
2018-05-02 06:56:00,58,3,0,0
2018-05-02 07:04:00,67,3,30,29
2018-05-02 07:12:00,42,5,0,0
2018-05-02 07:20:00,56,7,0,0
2018-05-02 07:28:00,46,1,0,0
2018-05-02 07:36:00,59,5,0,0
2018-05-02 07:44:00,67,1,30,0
2018-05-02 07:52:00,48,8,0,29
2018-05-02 08:00:00,100,1,0,58
2018-05-02 08:08:00,56,3,0,0
2018-05-02 08:16:00,64,4,30,29
2018-05-02 08:24:00,51,3,0,57
2018-05-02 08:32:00,55,5,0,28
2018-05-02 08:40:00,46,5,0,0
2018-05-02 08:48:00,46,1,0,82
2018-05-02 08:56:00,35,2,0,0
2018-05-02 09:04:00,49,2,0,55
2018-05-02 09:12:00,52,4,0,27
2018-05-02 09:20:00,57,4,0,82
2018-05-02 09:28:00,51,0,0,27
2018-05-02 09:36:00,52,1,28,54
2018-05-02 09:44:00,67,0,0,0
2018-05-02 09:52:00,48,6,27,0
2018-05-02 10:00:00,57,5,0,0
2018-05-02 10:08:00,51,5,0,27
2018-05-02 10:16:00,75,2,0,27
2018-05-02 10:24:00,59,2,0,26
2018-05-02 10:32:00,53,1,0,26
2018-05-02 10:40:00,53,5,0,52
2018-05-02 10:48:00,46,5,0,25
2018-05-02 10:56:00,45,1,0,25
2018-05-02 11:04:00,46,2,0,25
2018-05-02 11:12:00,50,3,0,24
2018-05-02 11:20:00,54,4,0,48
2018-05-02 11:28:00,46,1,0,24
2018-05-02 11:36:00,47,1,0,23
2018-05-02 11:44:00,57,3,0,0
2018-05-02 11:52:00,55,3,0,45
2018-05-02 12:00:00,50,3,24,23
2018-05-02 12:08:00,51,5,0,67
2018-05-02 12:16:00,49,6,23,22
2018-05-02 12:24:00,58,6,23,0
2018-05-02 12:32:00,54,1,0,22
2018-05-02 12:40:00,62,1,22,64
2018-05-02 12:48:00,46,2,0,0
2018-05-02 12:56:00,60,1,0,21
2018-05-02 13:04:00,50,2,0,21
2018-05-02 13:12:00,51,6,0,42
2018-05-02 13:20:00,54,2,0,0
2018-05-02 13:28:00,58,2,0,40
2018-05-02 13:36:00,62,4,0,59
2018-05-02 13:44:00,63,3,0,19
2018-05-02 13:52:00,65,3,20,79
2018-05-02 14:00:00,46,5,0,40
2018-05-02 14:08:00,51,4,0,59
2018-05-02 14:16:00,66,2,0,100
2018-05-02 14:24:00,67,2,0,20
2018-05-02 14:32:00,55,1,0,20
2018-05-02 14:40:00,59,1,0,0
2018-05-02 14:48:00,72,2,0,0
2018-05-02 14:56:00,60,4,0,39
2018-05-02 15:04:00,69,1,0,60
2018-05-02 15:12:00,63,3,0,20
2018-05-02 15:20:00,65,4,0,20
2018-05-02 15:28:00,54,1,0,20
2018-05-02 15:36:00,70,0,21,80
2018-05-02 15:44:00,66,1,0,0
2018-05-02 15:52:00,61,2,0,20
2018-05-02 16:00:00,53,3,0,40
2018-05-02 16:08:00,67,2,0,41
2018-05-02 16:16:00,66,4,0,0
2018-05-02 16:24:00,67,1,0,0
2018-05-02 16:32:00,48,5,0,21
2018-05-02 16:40:00,49,0,0,0
2018-05-02 16:48:00,69,2,0,0
2018-05-02 16:56:00,67,2,0,21
2018-05-02 17:04:00,51,4,0,21
2018-05-02 17:12:00,53,4,0,0
2018-05-02 17:20:00,60,3,0,64
2018-05-02 17:28:00,58,4,0,0
2018-05-02 17:36:00,51,0,22,0
2018-05-02 17:44:00,51,2,0,0
2018-05-02 17:52:00,72,3,23,0
2018-05-02 18:00:00,50,0,0,0
2018-05-02 18:08:00,51,6,0,0
2018-05-02 18:16:00,47,1,0,22
2018-05-02 18:24:00,60,5,0,44
2018-05-02 18:32:00,56,1,0,22
2018-05-02 18:40:00,50,6,0,0
2018-05-02 18:48:00,54,3,0,0
2018-05-02 18:56:00,41,6,0,0
2018-05-02 19:04:00,49,2,45,44
2018-05-02 19:12:00,49,2,0,43
2018-05-02 19:20:00,52,1,0,0
2018-05-02 19:28:00,57,4,0,22
2018-05-02 19:36:00,56,2,0,45
2018-05-02 19:44:00,51,5,0,0
2018-05-02 19:52:00,63,0,0,45
2018-05-02 20:00:00,51,1,0,23
2018-05-02 20:08:00,46,1,25,24
2018-05-02 20:16:00,55,4,24,0
2018-05-02 20:24:00,52,3,0,48
2018-05-02 20:32:00,41,1,0,0
2018-05-02 20:40:00,50,5,0,0
2018-05-02 20:48:00,65,1,0,0
2018-05-02 20:56:00,56,2,0,26
2018-05-02 21:04:00,62,2,0,0
2018-05-02 21:12:00,72,0,0,28
2018-05-02 21:20:00,68,4,0,28
2018-05-02 21:28:00,59,1,0,0
2018-05-02 21:36:00,73,0,0,0
2018-05-02 21:44:00,51,1,0,30
2018-05-02 21:52:00,85,0,0,0
2018-05-02 22:00:00,65,3,0,0
2018-05-02 22:08:00,73,4,0,0
2018-05-02 22:16:00,59,0,0,0
2018-05-02 22:24:00,65,2,0,0
2018-05-02 22:32:00,70,2,35,34
2018-05-02 22:40:00,75,5,0,0
2018-05-02 22:48:00,53,3,0,0
2018-05-02 22:56:00,71,5,0,0
2018-05-02 23:04:00,70,7,0,0
2018-05-02 23:12:00,68,0,0,0
2018-05-02 23:20:00,46,3,0,0
2018-05-02 23:28:00,52,2,0,0
2018-05-02 23:36:00,63,5,0,0
2018-05-02 23:44:00,52,2,0,0
2018-05-02 23:52:00,63,5,0,0
2018-05-03 00:00:00,61,0,35,0
2018-05-03 00:00:00,60,0,30,0
2018-05-03 00:08:00,80,2,0,32
2018-05-03 00:16:00,54,5,0,0
2018-05-03 00:24:00,48,2,0,31
2018-05-03 00:32:00,55,3,0,31
2018-05-03 00:40:00,53,0,29,0
2018-05-03 00:48:00,60,6,29,0
2018-05-03 00:56:00,59,2,0,0
2018-05-03 01:04:00,76,2,0,31
2018-05-03 01:12:00,63,3,0,0
2018-05-03 01:20:00,65,3,0,60
2018-05-03 01:28:00,58,3,0,30
2018-05-03 01:36:00,47,0,28,30
2018-05-03 01:44:00,68,5,0,31
2018-05-03 01:52:00,58,3,0,0
2018-05-03 02:00:00,77,3,0,0
2018-05-03 02:08:00,51,2,0,0
2018-05-03 02:16:00,57,2,0,31
2018-05-03 02:24:00,36,2,0,0
2018-05-03 02:32:00,54,0,0,0
2018-05-03 02:40:00,70,7,0,31
2018-05-03 02:48:00,53,7,0,0
2018-05-03 02:56:00,62,5,0,0
2018-05-03 03:04:00,87,0,30,33
2018-05-03 03:12:00,100,3,0,0
2018-05-03 03:20:00,62,0,0,33
2018-05-03 03:28:00,56,5,0,33
2018-05-03 03:36:00,72,2,0,0
2018-05-03 03:44:00,52,7,0,0
2018-05-03 03:52:00,58,3,0,34
2018-05-03 04:00:00,70,7,0,34
2018-05-03 04:08:00,46,0,0,0
2018-05-03 04:16:00,63,4,0,0
2018-05-03 04:24:00,64,0,0,0
2018-05-03 04:32:00,84,3,0,100
2018-05-03 04:40:00,60,5,0,0
2018-05-03 04:48:00,78,8,30,33
2018-05-03 04:56:00,68,3,0,33
2018-05-03 05:04:00,59,5,0,0
2018-05-03 05:12:00,77,2,30,32
2018-05-03 05:20:00,56,0,29,0
2018-05-03 05:28:00,41,0,0,0
2018-05-03 05:36:00,74,3,0,0
2018-05-03 05:44:00,48,3,0,31
2018-05-03 05:52:00,56,5,0,0
2018-05-03 06:00:00,51,2,0,30
2018-05-03 06:08:00,77,3,0,0
2018-05-03 06:16:00,49,3,27,0
2018-05-03 06:24:00,51,0,0,0
2018-05-03 06:32:00,50,4,0,0
2018-05-03 06:40:00,71,4,0,0
2018-05-03 06:48:00,42,3,25,54
2018-05-03 06:56:00,46,0,25,0
2018-05-03 07:04:00,48,7,0,53
2018-05-03 07:12:00,60,1,49,0
2018-05-03 07:20:00,56,7,0,0
2018-05-03 07:28:00,33,1,0,53
2018-05-03 07:36:00,71,4,0,0
2018-05-03 07:44:00,64,4,0,26
2018-05-03 07:52:00,49,7,0,0
2018-05-03 08:00:00,43,3,0,26
2018-05-03 08:08:00,45,5,0,26
2018-05-03 08:16:00,54,4,0,28
2018-05-03 08:24:00,47,1,24,0
2018-05-03 08:32:00,49,1,0,0
2018-05-03 08:40:00,45,4,0,25
2018-05-03 08:48:00,42,0,0,50
2018-05-03 08:56:00,57,6,0,0
2018-05-03 09:04:00,48,5,0,25
2018-05-03 09:12:00,48,5,0,0
2018-05-03 09:20:00,66,4,0,25
2018-05-03 09:28:00,64,6,0,24
2018-05-03 09:36:00,56,5,0,0
2018-05-03 09:44:00,65,5,0,0
2018-05-03 09:52:00,62,2,0,48
2018-05-03 10:00:00,35,0,0,24
2018-05-03 10:08:00,61,2,0,48
2018-05-03 10:16:00,62,2,0,71
2018-05-03 10:24:00,56,2,0,24
2018-05-03 10:32:00,57,5,0,23
2018-05-03 10:40:00,49,4,0,46
2018-05-03 10:48:00,49,1,21,23
2018-05-03 10:56:00,58,3,0,0
2018-05-03 11:04:00,67,1,0,23
2018-05-03 11:12:00,45,3,0,22
2018-05-03 11:20:00,58,1,0,43
2018-05-03 11:28:00,49,1,0,21
2018-05-03 11:36:00,49,1,0,21
2018-05-03 11:44:00,51,2,0,21
2018-05-03 11:52:00,62,4,0,21
2018-05-03 12:00:00,48,4,38,0
2018-05-03 12:08:00,55,6,0,0
2018-05-03 12:16:00,46,2,0,59
2018-05-03 12:24:00,57,5,0,20
2018-05-03 12:32:00,50,1,0,19
2018-05-03 12:40:00,49,2,18,19
2018-05-03 12:48:00,69,5,0,37
2018-05-03 12:56:00,53,3,0,56
2018-05-03 13:04:00,52,4,0,0
2018-05-03 13:12:00,58,4,0,37
2018-05-03 13:20:00,62,1,17,18
2018-05-03 13:28:00,68,3,0,0
2018-05-03 13:36:00,48,4,0,37
2018-05-03 13:44:00,61,5,0,36
2018-05-03 13:52:00,84,2,0,53
2018-05-03 14:00:00,64,3,0,0
2018-05-03 14:08:00,62,3,0,0
2018-05-03 14:16:00,67,2,0,35
2018-05-03 14:24:00,58,4,16,17
2018-05-03 14:32:00,53,6,0,0
2018-05-03 14:40:00,81,0,0,0
2018-05-03 14:48:00,73,4,16,17
2018-05-03 14:56:00,60,4,16,18
2018-05-03 15:04:00,72,5,0,0
2018-05-03 15:12:00,65,5,0,0
2018-05-03 15:20:00,61,4,16,18
2018-05-03 15:28:00,65,4,0,90
2018-05-03 15:36:00,62,2,17,18
2018-05-03 15:44:00,59,5,0,0
2018-05-03 15:52:00,73,3,0,18
2018-05-03 16:00:00,53,2,0,37
2018-05-03 16:08:00,66,2,0,36
2018-05-03 16:16:00,54,3,17,18
2018-05-03 16:24:00,57,1,17,37
2018-05-03 16:32:00,56,3,0,0
2018-05-03 16:40:00,56,0,17,18
2018-05-03 16:48:00,57,2,0,0
2018-05-03 16:56:00,69,3,0,0
2018-05-03 17:04:00,58,3,0,38
2018-05-03 17:12:00,82,4,0,0
2018-05-03 17:20:00,67,0,0,19
2018-05-03 17:28:00,75,3,0,19
2018-05-03 17:36:00,53,4,0,19
2018-05-03 17:44:00,51,1,34,0
2018-05-03 17:52:00,84,3,17,37
2018-05-03 18:00:00,73,2,0,56
2018-05-03 18:08:00,78,9,18,59
2018-05-03 18:16:00,74,3,0,38
2018-05-03 18:24:00,64,8,0,19
2018-05-03 18:32:00,67,3,0,0
2018-05-03 18:40:00,78,1,0,0
2018-05-03 18:48:00,45,0,0,0
2018-05-03 18:56:00,64,3,0,39
2018-05-03 19:04:00,57,1,0,39
2018-05-03 19:12:00,66,5,0,80
2018-05-03 19:20:00,62,1,0,20
2018-05-03 19:28:00,68,2,0,0
2018-05-03 19:36:00,58,1,0,41
2018-05-03 19:44:00,68,2,0,20
2018-05-03 19:52:00,61,2,0,0
2018-05-03 20:00:00,61,2,20,0
2018-05-03 20:08:00,65,6,0,21
2018-05-03 20:16:00,69,3,20,65
2018-05-03 20:24:00,66,0,41,0
2018-05-03 20:32:00,70,5,0,22
2018-05-03 20:40:00,67,7,0,23
2018-05-03 20:48:00,58,4,21,23
2018-05-03 20:56:00,70,2,21,23
2018-05-03 21:04:00,73,2,0,0
2018-05-03 21:12:00,70,3,0,25
2018-05-03 21:20:00,63,9,0,0
2018-05-03 21:28:00,73,3,0,0
2018-05-03 21:36:00,61,7,0,0
2018-05-03 21:44:00,60,6,0,0
2018-05-03 21:52:00,69,4,0,27
2018-05-03 22:00:00,70,6,0,0
2018-05-03 22:08:00,67,0,0,29
2018-05-03 22:16:00,68,2,27,0
2018-05-03 22:24:00,56,5,0,0
2018-05-03 22:32:00,45,3,0,0
2018-05-03 22:40:00,66,3,0,0
2018-05-03 22:48:00,55,0,0,31
2018-05-03 22:56:00,74,0,0,31
2018-05-03 23:04:00,84,2,0,0
2018-05-03 23:12:00,55,8,0,0
2018-05-03 23:20:00,58,0,0,0
2018-05-03 23:28:00,77,3,0,32
2018-05-03 23:36:00,66,2,30,0
2018-05-03 23:44:00,74,3,0,33
2018-05-03 23:52:00,83,2,0,0
2018-05-04 00:00:00,72,3,0,0
2018-05-04 00:00:00,69,3,0,0
2018-05-04 00:08:00,62,5,32,0
2018-05-04 00:16:00,71,3,0,0
2018-05-04 00:24:00,56,2,31,0
2018-05-04 00:32:00,59,7,0,0
2018-05-04 00:40:00,65,2,0,0
2018-05-04 00:48:00,70,2,0,0
2018-05-04 00:56:00,47,2,31,31
2018-05-04 01:04:00,61,3,0,0
2018-05-04 01:12:00,59,5,0,0
2018-05-04 01:20:00,56,2,0,0
2018-05-04 01:28:00,69,7,0,0
2018-05-04 01:36:00,72,5,0,0
2018-05-04 01:44:00,75,0,31,0
2018-05-04 01:52:00,66,2,0,0
2018-05-04 02:00:00,61,2,0,0
2018-05-04 02:08:00,67,5,0,0
2018-05-04 02:16:00,67,0,0,31
2018-05-04 02:24:00,86,0,0,0
2018-05-04 02:32:00,63,0,0,63
2018-05-04 02:40:00,56,2,0,0
2018-05-04 02:48:00,48,3,0,0
2018-05-04 02:56:00,60,4,0,0
2018-05-04 03:04:00,73,0,0,0
2018-05-04 03:12:00,43,4,0,0
2018-05-04 03:20:00,61,2,0,0
2018-05-04 03:28:00,69,5,0,0
2018-05-04 03:36:00,61,2,0,0
2018-05-04 03:44:00,84,6,0,0
2018-05-04 03:52:00,82,2,0,0
2018-05-04 04:00:00,52,2,0,34
2018-05-04 04:08:00,57,7,0,35
2018-05-04 04:16:00,79,4,0,0
2018-05-04 04:24:00,100,2,34,0
2018-05-04 04:32:00,63,2,0,0
2018-05-04 04:40:00,51,4,33,34
2018-05-04 04:48:00,63,4,0,67
2018-05-04 04:56:00,41,9,33,0
2018-05-04 05:04:00,86,0,0,33
2018-05-04 05:12:00,70,9,32,65
2018-05-04 05:20:00,73,2,0,32
2018-05-04 05:28:00,71,3,31,63
2018-05-04 05:36:00,60,2,0,0
2018-05-04 05:44:00,43,3,0,0
2018-05-04 05:52:00,88,7,0,0
2018-05-04 06:00:00,58,3,30,30
2018-05-04 06:08:00,52,6,0,0
2018-05-04 06:16:00,58,3,29,0
2018-05-04 06:24:00,49,2,28,29
2018-05-04 06:32:00,58,3,0,0
2018-05-04 06:40:00,56,5,0,0
2018-05-04 06:48:00,59,6,0,28
2018-05-04 06:56:00,50,7,0,27
2018-05-04 07:04:00,47,10,0,0
2018-05-04 07:12:00,46,1,0,54
2018-05-04 07:20:00,52,4,0,54
2018-05-04 07:28:00,48,4,0,81
2018-05-04 07:36:00,66,10,0,27
2018-05-04 07:44:00,62,6,27,81
2018-05-04 07:52:00,41,0,26,27
2018-05-04 08:00:00,66,1,0,26
2018-05-04 08:08:00,63,0,0,52
2018-05-04 08:16:00,65,4,26,0
2018-05-04 08:24:00,68,4,0,0
2018-05-04 08:32:00,72,3,26,52
2018-05-04 08:40:00,64,7,0,77
2018-05-04 08:48:00,61,4,0,51
2018-05-04 08:56:00,61,4,25,76
2018-05-04 09:04:00,65,11,0,51
2018-05-04 09:12:00,55,5,0,25
2018-05-04 09:20:00,60,4,0,100
2018-05-04 09:28:00,50,3,25,0
2018-05-04 09:36:00,60,3,25,25
2018-05-04 09:44:00,65,3,0,74
2018-05-04 09:52:00,66,1,0,49
2018-05-04 10:00:00,50,3,0,25
2018-05-04 10:08:00,53,7,25,50
2018-05-04 10:16:00,58,1,0,49
2018-05-04 10:24:00,71,4,24,0
2018-05-04 10:32:00,64,0,0,0
2018-05-04 10:40:00,61,4,0,48
2018-05-04 10:48:00,58,5,0,23
2018-05-04 10:56:00,64,5,0,46
2018-05-04 11:04:00,62,2,0,22
2018-05-04 11:12:00,63,4,22,44
2018-05-04 11:20:00,65,3,0,43
2018-05-04 11:28:00,61,4,0,0
2018-05-04 11:36:00,65,1,0,21
2018-05-04 11:44:00,57,5,0,0
2018-05-04 11:52:00,49,2,20,0
2018-05-04 12:00:00,42,5,0,0
2018-05-04 12:08:00,65,3,20,0
2018-05-04 12:16:00,63,2,20,0
2018-05-04 12:24:00,58,0,0,40
2018-05-04 12:32:00,61,1,0,20
2018-05-04 12:40:00,62,2,0,0
2018-05-04 12:48:00,59,5,0,19
2018-05-04 12:56:00,71,6,0,19
2018-05-04 13:04:00,48,4,19,19
2018-05-04 13:12:00,48,2,0,19
2018-05-04 13:20:00,59,3,0,0
2018-05-04 13:28:00,62,3,0,18
2018-05-04 13:36:00,65,2,0,37
2018-05-04 13:44:00,68,1,0,18
2018-05-04 13:52:00,52,5,0,54
2018-05-04 14:00:00,60,3,18,18
2018-05-04 14:08:00,54,2,18,0
2018-05-04 14:16:00,58,4,0,18
2018-05-04 14:24:00,73,5,0,54
2018-05-04 14:32:00,65,1,0,36
2018-05-04 14:40:00,62,4,0,36
2018-05-04 14:48:00,65,2,0,36
2018-05-04 14:56:00,70,3,0,18
2018-05-04 15:04:00,59,1,0,36
2018-05-04 15:12:00,63,4,0,18
2018-05-04 15:20:00,59,4,18,37
2018-05-04 15:28:00,58,2,18,18
2018-05-04 15:36:00,71,4,0,55
2018-05-04 15:44:00,53,0,0,18
2018-05-04 15:52:00,46,2,0,0
2018-05-04 16:00:00,60,4,0,19
2018-05-04 16:08:00,68,5,19,19
2018-05-04 16:16:00,51,4,0,19
2018-05-04 16:24:00,53,5,0,38
2018-05-04 16:32:00,62,6,0,0
2018-05-04 16:40:00,51,2,19,19
2018-05-04 16:48:00,53,4,0,0
2018-05-04 16:56:00,51,5,0,0
2018-05-04 17:04:00,71,1,0,0
2018-05-04 17:12:00,70,4,0,20
2018-05-04 17:20:00,51,5,0,19
2018-05-04 17:28:00,70,1,0,0
2018-05-04 17:36:00,65,3,0,0
2018-05-04 17:44:00,52,1,0,0
2018-05-04 17:52:00,49,3,0,0
2018-05-04 18:00:00,52,1,39,20
2018-05-04 18:08:00,61,2,0,20
2018-05-04 18:16:00,52,0,20,0
2018-05-04 18:24:00,50,4,0,0
2018-05-04 18:32:00,58,3,40,20
2018-05-04 18:40:00,60,2,20,0
2018-05-04 18:48:00,67,2,20,41
2018-05-04 18:56:00,55,6,0,20
2018-05-04 19:04:00,61,2,0,0
2018-05-04 19:12:00,51,2,0,0
2018-05-04 19:20:00,51,7,0,0
2018-05-04 19:28:00,60,3,0,0
2018-05-04 19:36:00,54,1,0,0
2018-05-04 19:44:00,50,0,0,21
2018-05-04 19:52:00,66,3,0,43
2018-05-04 20:00:00,66,0,0,0
2018-05-04 20:08:00,60,1,0,0
2018-05-04 20:16:00,81,5,0,0
2018-05-04 20:24:00,61,1,0,23
2018-05-04 20:32:00,62,2,23,23
2018-05-04 20:40:00,52,3,0,24
2018-05-04 20:48:00,57,1,0,0
2018-05-04 20:56:00,51,2,0,24
2018-05-04 21:04:00,57,2,50,25
2018-05-04 21:12:00,63,3,52,0
2018-05-04 21:20:00,51,0,0,26
2018-05-04 21:28:00,76,4,0,53
2018-05-04 21:36:00,55,4,0,0
2018-05-04 21:44:00,76,7,0,0
2018-05-04 21:52:00,56,6,57,0
2018-05-04 22:00:00,72,0,0,0
2018-05-04 22:08:00,56,4,0,30
2018-05-04 22:16:00,48,3,30,60
2018-05-04 22:24:00,64,3,0,0
2018-05-04 22:32:00,62,3,0,31
2018-05-04 22:40:00,61,0,0,0
2018-05-04 22:48:00,63,6,32,0
2018-05-04 22:56:00,52,0,0,0
2018-05-04 23:04:00,65,3,0,0
2018-05-04 23:12:00,52,3,0,33
2018-05-04 23:20:00,52,2,0,0
2018-05-04 23:28:00,56,0,0,0
2018-05-04 23:36:00,86,0,0,0
2018-05-04 23:44:00,62,0,0,34
2018-05-04 23:52:00,55,0,0,0
2018-05-05 00:00:00,48,3,0,0
